TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2,flux_n,flux_n-median
2094.47,0.0,97170,46170.67,6.9,3631.33,1.49,48974.85,7.28,0,783.37,0.0,145.86,0.0,783.36,0.0,145.84,0.0,-0.02,0.01,0.06505053533615435,-0.4391049177292006
2094.49,0.0,97171,46161.97,6.9,3626.98,1.49,48983.31,7.27,0,783.39,0.0,145.86,0.0,783.38,0.0,145.84,0.0,0.0,0.0,0.06598308838199873,-0.4381723646833562
2094.51,0.0,97172,46055.2,6.9,3629.89,1.49,48912.8,7.27,0,783.4,0.0,145.84,0.0,783.4,0.0,145.83,0.0,0.01,-0.01,0.0582107106914016,-0.4459447423739533
2094.53,0.0,97173,45999.06,6.89,3633.37,1.49,48870.76,7.27,0,783.41,0.0,145.82,0.0,783.41,0.0,145.82,0.0,0.02,-0.01,0.0535766054848672,-0.4505788475804877
2094.55,0.0,97174,46453.52,6.91,3626.71,1.51,48854.4,,1048576,783.08,0.0,146.18,0.0,783.0,0.0,146.13,0.0,-0.32,0.28,0.05177322867281031,-0.4523822243925446
2094.57,0.0,97175,46664.57,6.92,3627.59,1.51,48838.04,7.29,0,783.05,0.0,146.17,0.0,782.98,0.0,146.13,0.0,-0.33,0.28,0.049969851860752534,-0.4541856012046024
2094.59,0.0,97176,46646.6,6.92,3621.68,1.51,48834.21,7.29,0,783.05,0.0,146.17,0.0,782.98,0.0,146.12,0.0,-0.32,0.28,0.0495476676804234,-0.4546077853849315
2094.61,0.0,97177,46671.15,6.92,3620.38,1.51,48834.29,7.29,0,783.08,0.0,146.17,0.0,783.0,0.0,146.12,0.0,-0.31,0.27,0.04955648614894237,-0.45459896691641255
2094.63,0.0,97178,46647.72,6.92,3623.79,1.51,48801.94,7.29,16384,783.09,0.0,146.16,0.0,783.01,0.0,146.11,0.0,,,0.045990517941725706,-0.4581649351236292
2094.65,0.0,97179,46651.74,6.92,3624.54,1.52,48867.98,7.29,0,783.12,0.0,146.14,0.0,783.03,0.0,146.09,0.0,-0.29,0.24,0.05327016370384552,-0.4508852893615094
2094.67,0.0,97180,46648.27,6.92,3621.43,1.52,48863.39,7.29,16384,783.13,0.0,146.13,0.0,783.04,0.0,146.08,0.0,,,0.05276420407258975,-0.45139124899276517
2094.69,0.0,97181,46648.65,6.92,3627.78,1.52,48878.87,7.29,16384,783.14,0.0,146.13,0.0,783.05,0.0,146.07,0.0,,,0.05447057773094244,-0.4496848753344125
2094.71,0.0,97182,46669.4,6.92,3634.63,1.52,48865.87,7.29,0,783.15,0.0,146.13,0.0,783.06,0.0,146.08,0.0,-0.26,0.23,0.05303757659666708,-0.45111787646868784
2094.73,0.0,97183,46657.24,6.92,3633.64,1.51,48929.93,7.3,0,783.17,0.0,146.11,0.0,783.08,0.0,146.06,0.0,-0.25,0.22,0.06009896526295044,-0.4440564878024045
2094.75,0.0,97184,46671.63,6.92,3644.37,1.52,48926.79,7.3,16384,783.17,0.0,146.11,0.0,783.08,0.0,146.05,0.0,,,0.059752840373595184,-0.44440261269175974
2094.77,0.0,97185,46712.23,6.93,3656.22,1.51,48980.83,7.3,0,783.17,0.0,146.1,0.0,783.08,0.0,146.05,0.0,-0.25,0.21,0.0657097158579214,-0.4384457372074335
2094.79,0.0,97186,46763.5,6.93,3626.91,1.51,49052.62,7.3,0,783.19,0.0,146.1,0.0,783.1,0.0,146.03,0.0,-0.23,0.2,0.07362318904481668,-0.43053226402053824
2094.81,0.0,97187,46775.12,6.93,3627.28,1.51,49100.72,7.3,0,783.21,0.0,146.08,0.0,783.12,0.0,146.02,0.0,-0.21,0.18,0.07892529324163622,-0.4252301598237187
2094.83,0.0,97188,46822.99,6.93,3628.51,1.51,49142.21,7.31,0,783.22,0.0,146.07,0.0,783.14,0.0,146.01,0.0,-0.2,0.18,0.08349877147710494,-0.42065668158825
2094.85,0.0,97189,46886.73,6.94,3626.24,1.52,49258.58,7.31,0,783.22,0.0,146.06,0.0,783.14,0.0,146.0,0.0,-0.2,0.17,0.09632633624600029,-0.40782911681935463
2094.88,0.0,97190,46889.16,6.94,3655.08,1.52,49277.03,7.31,0,783.24,0.0,146.05,0.0,783.16,0.0,145.99,0.0,-0.18,0.16,0.09836009554810676,-0.40579535751724816
2094.9,0.0,97191,46867.44,6.94,3660.2,1.51,49283.32,7.31,0,783.26,0.0,146.04,0.0,783.19,0.0,145.98,0.0,-0.16,0.15,0.0990534476353826,-0.4051020054299723
2094.92,0.0,97192,46891.42,6.94,3671.46,1.51,49336.33,7.31,0,783.27,0.0,146.02,0.0,783.21,0.0,145.97,0.0,-0.15,0.14,0.10489678533753288,-0.39925866772782204
2094.94,0.0,97193,46932.66,6.94,3664.44,1.51,49406.83,7.32,16384,783.28,0.0,146.01,0.0,783.21,0.0,145.95,0.0,,,0.11266806071956559,-0.39148739234578933
2094.96,0.0,97194,46952.32,6.94,3680.0,1.5,49455.2,7.32,0,783.31,0.0,145.98,0.0,783.25,0.0,145.93,0.0,-0.11,0.1,0.11799992724763442,-0.3861555258177205
2094.98,0.0,97195,46972.27,6.94,3680.55,1.51,49538.08,7.32,0,783.32,0.0,145.96,0.0,783.27,0.0,145.92,0.0,-0.1,0.09,0.12713586063292404,-0.3770195924324309
2095.0,0.0,97196,46979.74,6.95,3680.92,1.5,49604.1,7.32,0,783.33,0.0,145.95,0.0,783.28,0.0,145.91,0.0,-0.08,0.08,0.13441330177791322,-0.3697421512874417
2095.02,0.0,97197,47009.74,6.95,3678.09,1.51,49644.9,7.32,0,783.34,0.0,145.93,0.0,783.31,0.0,145.89,0.0,-0.07,0.06,0.13891072072240984,-0.3652447323429451
2095.04,0.0,97198,47005.7,6.95,3682.96,1.5,49725.04,7.32,0,783.36,0.0,145.9,0.0,783.34,0.0,145.87,0.0,-0.04,0.04,0.14774462156093549,-0.35641083150441943
2095.06,0.0,97199,47085.64,6.95,3684.41,1.5,49823.02,7.32,0,783.37,0.0,145.9,0.0,783.36,0.0,145.86,0.0,-0.03,0.03,0.1585450408791127,-0.3456104121862422
2095.08,0.0,97200,47122.34,6.95,3691.34,1.5,49879.8,7.32,0,783.38,0.0,145.89,0.0,783.37,0.0,145.86,0.0,-0.02,0.02,0.1648039489102029,-0.33935150415515203
2095.1,0.0,97201,47177.59,6.95,3689.29,1.49,50005.8,7.32,0,783.39,0.0,145.86,0.0,783.38,0.0,145.84,0.0,0.0,0.01,0.17869303682702764,-0.3254624162383273
2095.12,0.0,97202,47222.93,6.95,3692.64,1.5,50075.21,7.33,0,783.4,0.0,145.86,0.0,783.4,0.0,145.84,0.0,0.01,0.01,0.1863441605754934,-0.3178112924898615
2095.14,0.0,97203,47283.96,6.96,3699.36,1.49,50156.04,7.33,0,783.4,0.0,145.85,0.0,783.41,0.0,145.83,0.0,0.02,0.0,0.19525412070499293,-0.308901332360362
2095.16,0.0,97204,47275.2,6.96,3698.2,1.49,50249.07,7.33,0,783.42,0.0,145.82,0.0,783.42,0.0,145.81,0.0,0.03,-0.02,0.20550889728358168,-0.29864655578177324
2095.18,0.0,97205,47379.53,6.96,3695.87,1.49,50365.05,7.33,0,783.41,0.0,145.81,0.0,783.42,0.0,145.81,0.0,0.03,-0.02,0.21829347201844929,-0.28586198104690563
2095.2,0.0,97206,47509.05,6.97,3696.87,1.49,50501.34,7.34,0,783.42,0.0,145.81,0.0,783.43,0.0,145.81,0.0,0.03,-0.02,0.2333168354484796,-0.27083861761687533
2095.22,0.0,97207,47457.58,6.97,3696.53,1.49,50539.87,7.34,0,783.43,0.0,145.78,0.0,783.45,0.0,145.79,0.0,0.06,-0.04,0.23756403034875984,-0.2665914227165951
2095.24,0.0,97208,47470.22,6.97,3700.08,1.49,50618.02,7.34,0,783.44,0.0,145.77,0.0,783.46,0.0,145.78,0.0,0.06,-0.05,0.2461785717828846,-0.2579768812824703
2095.26,0.0,97209,47512.43,6.97,3698.82,1.49,50685.73,7.34,0,783.44,0.0,145.76,0.0,783.47,0.0,145.77,0.0,0.07,-0.06,0.2536423030753312,-0.2505131499900237
2095.28,0.0,97210,47726.7,6.98,3695.63,1.51,50832.48,,1048576,783.35,0.0,145.95,0.0,783.3,0.0,145.91,0.0,-0.06,0.07,0.2698186812641721,-0.23433677180118284
2095.3,0.0,97211,48137.91,7.0,3698.59,1.5,50979.23,7.38,0,783.38,0.0,145.89,0.0,783.37,0.0,145.86,0.0,-0.01,0.03,0.28599505945301296,-0.21816039361234196
2095.32,0.0,97212,48121.27,7.0,3699.14,1.49,51108.32,7.37,0,783.39,0.0,145.86,0.0,783.38,0.0,145.84,0.0,0.0,0.01,0.30022476071636905,-0.20393069234898586
2095.35,0.0,97213,48127.14,7.0,3698.67,1.49,51159.73,7.38,0,783.41,0.0,145.82,0.0,783.42,0.0,145.82,0.0,0.03,-0.02,0.3058917290481462,-0.1982637240172087
2095.37,0.0,97214,48144.23,7.0,3696.14,1.5,51250.5,7.38,0,783.43,0.0,145.8,0.0,783.44,0.0,145.8,0.0,0.05,-0.03,0.3158973838910839,-0.18825806917427101
2095.39,0.0,97215,48159.04,7.0,3700.45,1.5,51284.9,7.38,0,783.44,0.0,145.78,0.0,783.46,0.0,145.79,0.0,0.06,-0.04,0.3196893253540898,-0.18446612771126514
2095.41,0.0,97216,48170.3,7.0,3697.84,1.49,51393.11,7.38,0,783.45,0.0,145.76,0.0,783.48,0.0,145.78,0.0,0.08,-0.06,0.331617406334086,-0.17253804673126893
2095.43,0.0,97217,48205.74,7.0,3697.53,1.49,51470.91,7.38,0,783.45,0.0,145.75,0.0,783.48,0.0,145.77,0.0,0.08,-0.07,0.3401933669684425,-0.16396208609691243
2095.45,0.0,97218,48240.79,7.01,3702.72,1.49,51615.98,7.38,0,783.46,0.0,145.73,0.0,783.5,0.0,145.75,0.0,0.1,-0.08,0.35618455731839305,-0.14797089574696187
2095.47,0.0,97219,48244.55,7.0,3694.05,1.49,51669.76,7.38,0,783.47,0.0,145.72,0.0,783.51,0.0,145.75,0.0,0.11,-0.09,0.3621127727800335,-0.1420426802853214
2095.49,0.0,97220,48167.45,7.0,3703.75,1.49,51701.77,7.37,0,783.48,0.0,145.7,0.0,783.53,0.0,145.73,0.0,0.13,-0.11,0.36564126249604545,-0.13851419056930947
2095.51,0.0,97221,48137.08,7.0,3699.73,1.49,51775.11,7.36,0,783.5,0.0,145.68,0.0,783.55,0.0,145.72,0.0,0.15,-0.12,0.37372559351048995,-0.13042985955486497
2095.53,0.0,97222,,,,,51961.67,,1097760,,,,,,,,,,,0.39429026209590745,-0.10986519096944747
2095.55,0.0,97223,49858.46,7.07,3689.36,1.52,52148.23,7.45,0,782.98,0.0,146.2,0.0,782.95,0.0,146.15,0.0,-0.36,0.3,0.41485493068132673,-0.08930052238402819
2095.57,0.0,97224,49948.71,7.08,3689.29,1.51,52289.75,7.46,0,783.01,0.0,146.18,0.0,782.96,0.0,146.14,0.0,-0.35,0.29,0.43045480149076276,-0.07370065157459216
2095.59,0.0,97225,50058.21,7.08,3691.24,1.52,52440.7,7.46,0,783.05,0.0,146.16,0.0,782.98,0.0,146.11,0.0,-0.32,0.26,0.4470941492768308,-0.05706130378852414
2095.61,0.0,97226,50125.58,7.09,3693.23,1.51,52537.03,7.47,0,783.08,0.0,146.15,0.0,783.0,0.0,146.1,0.0,-0.31,0.25,0.4577126876818127,-0.046442765383542195
2095.63,0.0,97227,50218.16,7.09,3693.14,1.52,52664.58,7.47,0,783.09,0.0,146.14,0.0,783.01,0.0,146.09,0.0,-0.3,0.25,0.4717726334261849,-0.03238281963917
2095.65,0.0,97228,50302.04,7.1,3691.8,1.52,52763.61,7.48,16384,783.12,0.0,146.12,0.0,783.03,0.0,146.07,0.0,,,0.4826887951436696,-0.02146665792168534
2095.67,0.0,97229,50401.94,7.1,3695.02,1.52,52832.06,7.48,16384,783.1,0.0,146.14,0.0,783.02,0.0,146.09,0.0,,,0.4902340972699122,-0.013921355795442736
2095.69,0.0,97230,50503.24,7.11,3693.62,1.52,52964.37,7.49,0,783.11,0.0,146.13,0.0,783.03,0.0,146.08,0.0,-0.29,0.24,0.5048187418911434,0.0006632888257884773
2095.71,0.0,97231,50568.4,7.11,3696.47,1.52,53018.57,7.49,0,783.13,0.0,146.14,0.0,783.04,0.0,146.09,0.0,-0.27,0.24,0.5107932543125075,0.00663780124715263
2095.73,0.0,97232,50630.66,7.12,3702.56,1.52,53132.61,7.5,0,783.14,0.0,146.13,0.0,783.05,0.0,146.07,0.0,-0.27,0.23,0.5233639811857982,0.01920852812044327
2095.75,0.0,97233,50684.87,7.12,3697.4,1.52,53250.28,7.5,0,783.16,0.0,146.1,0.0,783.07,0.0,146.04,0.0,-0.25,0.2,0.5363348460681205,0.03217939300276562
2095.77,0.0,97234,50787.68,7.12,3700.18,1.52,53302.08,7.5,0,783.17,0.0,146.12,0.0,783.09,0.0,146.06,0.0,-0.24,0.22,0.5420448044339263,0.03788935136857141
2095.79,0.0,97235,50864.74,7.13,3698.62,1.52,53404.46,7.51,0,783.18,0.0,146.11,0.0,783.09,0.0,146.05,0.0,-0.23,0.21,0.5533302395206281,0.04917478645527318
2095.81,0.0,97236,50933.82,7.13,3696.06,1.52,53483.26,7.51,0,783.2,0.0,146.1,0.0,783.11,0.0,146.04,0.0,-0.22,0.2,0.5620164310114681,0.05786097794611322
2095.84,0.0,97237,50989.15,7.13,3698.62,1.52,53581.04,7.52,0,783.2,0.0,146.08,0.0,783.11,0.0,146.02,0.0,-0.22,0.19,0.5727948041583497,0.0686393510929948
2095.86,0.0,97238,51133.84,7.14,3704.41,1.51,53805.64,7.52,16384,783.24,0.0,146.06,0.0,783.17,0.0,146.0,0.0,,,0.597552654524371,0.09339720145901609
2095.88,0.0,97239,51212.6,7.15,3703.31,1.51,53879.77,7.53,16384,783.25,0.0,146.05,0.0,783.18,0.0,146.0,0.0,,,0.6057240679154354,0.10156861485008051
2095.9,0.0,97240,51230.29,7.15,3700.35,1.51,53911.49,7.53,0,783.25,0.0,146.05,0.0,783.18,0.0,145.99,0.0,-0.17,0.16,0.6092205906830674,0.10506513761771252
2095.92,0.0,97241,51242.26,7.15,3705.27,1.51,53944.25,7.53,0,783.26,0.0,146.04,0.0,783.2,0.0,145.98,0.0,-0.15,0.15,0.6128317535414425,0.10867630047608756
2095.94,0.0,97242,51293.66,7.15,3706.63,1.51,54036.74,7.53,0,783.27,0.0,146.03,0.0,783.21,0.0,145.97,0.0,-0.14,0.14,0.62302700545753,0.11887155239217506
2095.96,0.0,97243,51345.1,7.15,3703.21,1.51,54074.45,7.54,0,783.29,0.0,146.02,0.0,783.22,0.0,145.96,0.0,-0.13,0.13,0.6271838110554935,0.12302835799013856
2095.98,0.0,97244,51381.97,7.15,3709.35,1.51,54163.84,7.54,0,783.3,0.0,145.99,0.0,783.24,0.0,145.95,0.0,-0.12,0.11,0.6370373473164852,0.13288189425113028
2096.0,0.0,97245,51429.07,7.16,3712.13,1.51,54246.26,7.54,0,783.31,0.0,145.99,0.0,783.26,0.0,145.94,0.0,-0.11,0.11,0.6461225745077925,0.14196712144243762
2096.02,0.0,97246,51497.38,7.16,3716.28,1.51,54321.81,7.55,0,783.31,0.0,145.99,0.0,783.25,0.0,145.94,0.0,-0.11,0.11,0.6544505157150624,0.1502950626497075
2096.04,0.0,97247,51554.18,7.16,3714.37,1.51,54402.88,7.55,0,783.31,0.0,145.97,0.0,783.26,0.0,145.93,0.0,-0.1,0.1,0.663386931250117,0.15923147818476213
2096.06,0.0,97248,51582.07,7.17,3713.3,1.51,54472.84,7.55,0,783.33,0.0,145.96,0.0,783.29,0.0,145.92,0.0,-0.08,0.09,0.6710986819696494,0.16694322890429447
2096.08,0.0,97249,51548.7,7.16,3718.41,1.5,54509.54,7.55,0,783.35,0.0,145.93,0.0,783.32,0.0,145.89,0.0,-0.06,0.06,0.6751441544025658,0.1709887013372109
2096.1,0.0,97250,51640.44,7.17,3722.28,1.5,54614.75,7.55,0,783.35,0.0,145.93,0.0,783.33,0.0,145.89,0.0,-0.05,0.06,0.6867415428131141,0.18258608974775914
2096.12,0.0,97251,51706.25,7.17,3723.17,1.5,54670.94,7.56,0,783.35,0.0,145.93,0.0,783.33,0.0,145.89,0.0,-0.05,0.05,0.6929354146388791,0.18877996157352417
2096.14,0.0,97252,51737.81,7.17,3724.6,1.5,54721.82,7.56,0,783.37,0.0,145.92,0.0,783.35,0.0,145.89,0.0,-0.03,0.05,0.6985439606167203,0.19438850755136539
2096.16,0.0,97253,51763.23,7.17,3726.42,1.5,54801.58,7.56,0,783.37,0.0,145.91,0.0,783.35,0.0,145.88,0.0,-0.03,0.04,0.7073359737297835,0.2031805206644286
2096.18,0.0,97254,51789.52,7.18,3731.23,1.5,54836.41,7.56,0,783.38,0.0,145.9,0.0,783.37,0.0,145.87,0.0,-0.02,0.03,0.7111753144610766,0.2070198613957217
2096.2,0.0,97255,51854.15,7.18,3727.75,1.5,54928.13,7.56,0,783.38,0.0,145.9,0.0,783.37,0.0,145.87,0.0,-0.02,0.03,0.7212856886176722,0.21713023555231725
2096.22,0.0,97256,51888.95,7.18,3730.41,1.5,54977.9,7.56,0,783.39,0.0,145.9,0.0,783.38,0.0,145.87,0.0,-0.01,0.03,0.7267718783448185,0.22261642527946357
2096.24,0.0,97257,51890.45,7.18,3733.99,1.5,55024.14,7.57,0,783.39,0.0,145.87,0.0,783.39,0.0,145.84,0.0,0.0,0.01,0.73186895314858,0.2277135000832251
2096.26,0.0,97258,51876.13,7.18,3734.4,1.5,55057.99,7.56,0,783.41,0.0,145.84,0.0,783.42,0.0,145.83,0.0,0.02,-0.01,0.7356002676405202,0.2314448145751653
2096.28,0.0,97259,51914.35,7.18,3732.99,1.49,55146.51,7.57,0,783.42,0.0,145.83,0.0,783.43,0.0,145.82,0.0,0.03,-0.01,0.7453579030563722,0.24120244999101725
2096.31,0.0,97260,51952.2,7.18,3734.51,1.49,55206.49,7.57,0,783.42,0.0,145.82,0.0,783.43,0.0,145.82,0.0,0.03,-0.02,0.751969549828206,0.24781409676285104
2096.33,0.0,97261,51971.75,7.18,3732.97,1.49,55204.24,7.57,0,783.43,0.0,145.84,0.0,783.44,0.0,145.82,0.0,0.04,-0.01,0.7517215304011193,0.2475660773357644
2096.35,0.0,97262,52018.05,7.18,3733.78,1.49,55297.23,7.57,0,783.43,0.0,145.8,0.0,783.44,0.0,145.81,0.0,0.05,-0.03,0.7619718977454495,0.25781644468009457
2096.37,0.0,97263,52022.59,7.18,3732.26,1.49,55342.34,7.57,0,783.44,0.0,145.79,0.0,783.46,0.0,145.8,0.0,0.06,-0.04,0.7669444116813846,0.2627889586160297
2096.39,0.0,97264,52070.77,7.19,3732.89,1.49,55403.85,7.57,0,783.43,0.0,145.79,0.0,783.46,0.0,145.8,0.0,0.06,-0.04,0.7737247116636379,0.26956925859828296
2096.41,0.0,97265,52042.96,7.19,3734.71,1.49,55398.93,7.57,0,783.44,0.0,145.78,0.0,783.46,0.0,145.79,0.0,0.06,-0.05,0.7731823758497427,0.2690269227843878
2096.43,0.0,97266,51986.45,7.18,3736.23,1.49,55412.79,7.56,0,783.45,0.0,145.77,0.0,783.48,0.0,145.78,0.0,0.08,-0.06,0.7747101755205934,0.2705547224552385
2096.45,0.0,97267,51917.5,7.18,3733.69,1.49,55407.95,7.56,0,783.47,0.0,145.75,0.0,783.5,0.0,145.77,0.0,0.1,-0.07,0.7741766581752163,0.2700212051098614
2096.47,0.0,97268,51924.44,7.18,3737.55,1.49,55436.18,7.56,0,783.47,0.0,145.74,0.0,783.51,0.0,145.76,0.0,0.1,-0.08,0.7772884752537248,0.2731330221883699
2096.49,0.0,97269,51960.07,7.18,3737.61,1.49,55477.57,7.56,8192,783.47,0.0,145.74,0.0,783.51,0.0,145.76,0.0,0.11,-0.08,0.7818509304035448,0.2776954773381899
2096.51,0.0,97270,52872.55,7.22,3729.33,1.52,55594.755000000005,,1048576,783.11,0.0,146.16,0.0,783.04,0.0,146.11,0.0,-0.29,0.26,0.7947683333204738,0.2906128802551189
2096.53,0.0,97271,53240.05,7.24,3726.77,1.52,55711.94,7.62,0,783.03,0.0,146.19,0.0,782.97,0.0,146.15,0.0,-0.33,0.3,0.8076857362374028,0.3035302831720479
2096.55,0.0,97272,53272.55,7.24,3724.98,1.52,55744.27,7.62,0,783.06,0.0,146.18,0.0,782.99,0.0,146.14,0.0,-0.32,0.29,0.8112494998274888,0.3070940467621339
2096.57,0.0,97273,53287.23,7.24,3727.95,1.52,55851.58,7.62,16384,783.07,0.0,146.17,0.0,783.0,0.0,146.13,0.0,,,0.8230783730366511,0.3189229199712962
2096.59,0.0,97274,53331.18,7.24,3725.49,1.52,55951.82,7.62,0,783.11,0.0,146.16,0.0,783.03,0.0,146.11,0.0,-0.29,0.26,0.8341279140904803,0.32997246102512534
2096.61,0.0,97275,53591.22,7.25,3728.98,1.52,56191.26,7.64,0,783.12,0.0,146.15,0.0,783.04,0.0,146.1,0.0,-0.28,0.25,0.8605215903667061,0.35636613730135114
2096.63,0.0,97276,53504.41,7.25,3729.53,1.52,56060.94,7.64,16384,783.13,0.0,146.14,0.0,783.04,0.0,146.1,0.0,,,0.8461563051498766,0.3420008520845217
2096.65,0.0,97277,53480.77,7.25,3730.07,1.52,56030.59,7.63,16384,783.14,0.0,146.14,0.0,783.05,0.0,146.09,0.0,,,0.8428107986556244,0.33865534559026944
2096.67,0.0,97278,53469.13,7.25,3730.18,1.52,56021.63,7.64,16384,783.15,0.0,146.13,0.0,783.06,0.0,146.08,0.0,,,0.84182313018154,0.33766767711618506
2096.69,0.0,97279,53458.75,7.25,3733.62,1.52,56031.3,7.64,0,783.15,0.0,146.13,0.0,783.07,0.0,146.08,0.0,-0.26,0.23,0.842889062563728,0.33873360949837306
2096.71,0.0,97280,53412.55,7.25,3733.24,1.52,55994.39,7.64,0,783.17,0.0,146.12,0.0,783.09,0.0,146.06,0.0,-0.24,0.22,0.8388204416509506,0.3346649885855957
2096.73,0.0,97281,53400.07,7.25,3732.49,1.52,55975.6,7.64,0,783.18,0.0,146.12,0.0,783.1,0.0,146.06,0.0,-0.23,0.22,0.8367492038576394,0.3325937507922845
2096.75,0.0,97282,53352.48,7.25,3736.35,1.52,55945.37,7.63,0,783.19,0.0,146.1,0.0,783.11,0.0,146.05,0.0,-0.22,0.21,0.8334169250661674,0.32926147200081246
2096.78,0.0,97283,53339.56,7.25,3739.3,1.52,55939.69,7.63,0,783.2,0.0,146.1,0.0,783.12,0.0,146.04,0.0,-0.22,0.2,0.8327908138013447,0.32863536073598976
2096.8,0.0,97284,53302.27,7.24,3737.96,1.52,55894.96,7.63,0,783.19,0.0,146.1,0.0,783.11,0.0,146.04,0.0,-0.23,0.2,0.827860187590872,0.32370473452551707
2096.82,0.0,97285,53436.45,7.25,3745.06,1.51,56072.28,7.64,16384,783.23,0.0,146.08,0.0,783.16,0.0,146.02,0.0,,,0.8474063230623905,0.3432508699970356
2096.84,0.0,97286,53407.82,7.25,3740.74,1.51,56055.93,7.64,16384,783.22,0.0,146.07,0.0,783.14,0.0,146.02,0.0,,,0.845604048558898,0.3414485954935431
2096.86,0.0,97287,53353.59,7.25,3741.39,1.51,56013.61,7.64,0,783.24,0.0,146.06,0.0,783.17,0.0,146.01,0.0,-0.18,0.17,0.8409390787125481,0.3367836256471932
2096.88,0.0,97288,53254.9,7.24,3740.72,1.51,55969.09,7.63,0,783.25,0.0,146.04,0.0,783.18,0.0,145.98,0.0,-0.17,0.15,0.8360316009819364,0.3318761479165815
2096.9,0.0,97289,53135.9,7.24,3746.02,1.51,55846.65,7.63,0,783.27,0.0,146.03,0.0,783.21,0.0,145.98,0.0,-0.14,0.14,0.8225349349141915,0.3183794818488366
2096.92,0.0,97290,53037.45,7.23,3750.05,1.51,55807.83,7.62,0,783.29,0.0,146.01,0.0,783.22,0.0,145.96,0.0,-0.13,0.13,0.8182557730655322,0.3141003200001773
2096.94,0.0,97291,52941.02,7.23,3749.13,1.51,55744.07,7.62,0,783.3,0.0,145.99,0.0,783.25,0.0,145.95,0.0,-0.11,0.11,0.8112274536561932,0.3070720005908383
2096.96,0.0,97292,52893.93,7.22,3746.61,1.51,55716.92,7.61,0,783.31,0.0,145.99,0.0,783.26,0.0,145.94,0.0,-0.1,0.11,0.8082346859026863,0.3040792328373314
2096.98,0.0,97293,52824.49,7.22,3750.15,1.51,55649.92,7.61,0,783.31,0.0,145.98,0.0,783.27,0.0,145.94,0.0,-0.1,0.1,0.8008492185183433,0.2966937654529884
2097.0,0.0,97294,52744.61,7.22,3750.5,1.51,55611.93,7.61,0,783.32,0.0,145.96,0.0,783.28,0.0,145.92,0.0,-0.09,0.09,0.7966615482805643,0.2925060952152094
2097.02,0.0,97295,52690.15,7.22,3754.24,1.51,55533.79,7.61,0,783.33,0.0,145.97,0.0,783.28,0.0,145.93,0.0,-0.09,0.09,0.788048109155004,0.2838926560896491
2097.04,0.0,97296,52642.16,7.22,3755.65,1.51,55536.94,7.6,0,783.33,0.0,145.96,0.0,783.29,0.0,145.92,0.0,-0.08,0.08,0.7883953363529246,0.28423988328756966
2097.06,0.0,97297,52689.59,7.22,3754.51,1.52,55544.87,7.61,0,783.34,0.0,145.95,0.0,783.31,0.0,145.91,0.0,-0.07,0.07,0.789269467044833,0.2851140139794781
2097.08,0.0,97298,,,,,55465.995,,4096,,,,,,,,,-784.41,-146.95,0.7805750082397571,0.2764195551744022
2097.1,0.0,97299,52416.56,7.2,3732.49,1.5,55387.12,7.59,0,783.35,0.0,145.94,0.0,783.32,0.0,145.9,0.0,-0.05,0.06,0.7718805494346821,0.2677250963693272
2097.12,0.0,97300,52321.26,7.2,3722.29,1.5,55338.46,7.58,0,783.35,0.0,145.92,0.0,783.33,0.0,145.88,0.0,-0.05,0.05,0.7665167159582316,0.26236126289287665
2097.14,0.0,97301,52262.97,7.2,3727.15,1.5,55296.1,7.58,0,783.37,0.0,145.91,0.0,783.36,0.0,145.88,0.0,-0.02,0.04,0.7618473368776231,0.25769188381226815
2097.16,0.0,97302,52107.91,7.18,3728.44,1.5,55227.43,7.57,0,783.39,0.0,145.88,0.0,783.38,0.0,145.85,0.0,0.0,0.02,0.7542777839629542,0.2501223308975993
2097.18,0.0,97303,52022.66,7.18,3730.47,1.49,55186.59,7.57,0,783.39,0.0,145.87,0.0,783.39,0.0,145.84,0.0,0.0,0.01,0.749775955784199,0.24562050271884406
2097.2,0.0,97304,51889.98,7.18,3727.25,1.49,55090.0,7.56,0,783.4,0.0,145.86,0.0,783.41,0.0,145.84,0.0,0.02,0.0,0.7391287573565322,0.23497330429117724
2097.22,0.0,97305,51839.27,7.17,3726.81,1.49,55049.88,7.56,0,783.41,0.0,145.84,0.0,783.42,0.0,145.83,0.0,0.03,-0.01,0.734706295394445,0.23055084232909007
2097.25,0.0,97306,51732.61,7.17,3730.56,1.49,55016.84,7.55,0,783.41,0.0,145.82,0.0,783.42,0.0,145.81,0.0,0.03,-0.02,0.7310642678962553,0.22690881483090042
2097.27,0.0,97307,51636.55,7.17,3730.35,1.5,55007.33,7.55,0,783.44,0.0,145.79,0.0,783.46,0.0,145.8,0.0,0.06,-0.04,0.7300159724511053,0.22586051938575036
2097.29,0.0,97308,51622.94,7.17,3733.61,1.49,55037.7,7.55,0,783.44,0.0,145.79,0.0,783.46,0.0,145.79,0.0,0.07,-0.04,0.7333636835624855,0.22920823049713057
