TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2,flux_n,flux_n-slope-median,flux_n-slope,flux_n-median,flux_mag
3005.969993,0.0035,141778,61273.27,7.422999999999999,3239.3720000000008,1.25,65855.398,7.862999999999999,0,224.73888,9.49e-05,213.8416,6.330000000000001e-05,224.8225,0.000166,214.00986,0.000146,-0.142,-0.102,0.22332063138313663,-0.13606884150470133,6.8207784953731885,-0.08626932063590731,4.818591378774365
3005.990424,0.0035,141779,61201.242,7.42,3238.046,1.25,65863.227,7.86,0,224.71709,9.39e-05,213.84055,6.34e-05,224.8006,0.000167,214.0057,0.000146,-0.172,-0.0968,0.22355995840374687,-0.13578467283166784,6.821062664046222,-0.08602999361529706,4.818643005361005
3006.010856,0.00349,141780,60915.754,7.405,3239.041,1.25,65710.148,7.8439999999999985,0,224.69005,9.36e-05,213.83741,6.34e-05,224.76915,0.000168,213.99894,0.000146,-0.208,-0.1,0.21888044109782667,-0.14041934629038177,6.816427990587508,-0.09070951092121726,4.81763244535991
3006.031288,0.00349,141781,60388.578,7.3820000000000014,3238.26,1.25,65317.168,7.819,0,224.66078,9.28e-05,213.83408,6.34e-05,224.73779,0.00017,213.99309,0.000147,-0.242,-0.11,0.20686731904398048,-0.15238762449701948,6.80445971238087,-0.10272263297506345,4.815027346477435
3006.05172,0.00349,141782,60261.375,7.377000000000002,3236.109000000001,1.25,65352.066,7.814,0,224.6378,9e-05,213.83182,6.28e-05,224.71153,0.00017,213.98812,0.000147,-0.276,-0.114,0.20793412634571373,-0.15127597334807863,6.805571363529811,-0.1016558256733302,4.815259321652093
3006.072152,0.00349,141783,60111.008,7.369,3233.667,1.25,65394.645,7.805,0,224.60839,8.7e-05,213.83048,6.21e-05,224.68209,0.000171,213.98272000000003,0.000147,-0.309,-0.115,0.2092357364122075,-0.1499295194343766,6.806917817443513,-0.10035421560683644,4.8155421865174075
3006.092583,0.00349,141784,60027.48,7.362999999999999,3234.628,1.25,65465.738,7.798999999999999,0,224.58929,8.590000000000001e-05,213.8287,6.159999999999999e-05,224.65984,0.000172,213.97804,0.000147,-0.334,-0.119,0.21140899939295466,-0.14771141480120686,6.809135922076683,-0.09818095262608928,4.816014068074403
3006.113015,0.00349,141785,59955.426,7.3610000000000015,3237.103,1.25,65563.438,7.795,0,224.57202,8.44e-05,213.82667,6.1e-05,224.63868,0.000172,213.9736,0.000147,-0.35700000000000004,-0.123,0.21439561963994125,-0.14467995070701267,6.812167386170877,-0.09519433237910269,4.816661718926536
3006.133447,0.00348,141786,60021.309,7.365,3238.35,1.25,65810.227,7.798999999999999,0,224.55539,8.36e-05,213.8247,6.04e-05,224.61798,0.000172,213.96929,0.000147,-0.38,-0.126,0.22193978570067374,-0.13709094079907214,6.819756396078818,-0.08765016631837019,4.8182933888197095
3006.153879,0.00348,141787,60416.359,7.385,3240.438,1.25,66055.977,,1048576,224.68723,0.000101,213.84497,6.65e-05,224.82177,0.00017,214.00545,0.000146,-0.171,-0.0965,0.22945219026256636,-0.12953369238997237,6.827313644487917,-0.08013776175647758,4.819912120371088
3006.174311,0.00348,141788,62078.242,7.457000000000002,3239.151,1.26,66301.727,7.891,0,225.32373,5.99e-05,213.93977,8.09e-05,225.28917,0.00015900000000000002,214.09087,0.000144,0.268,-0.00945,0.23696459482445897,-0.12197644398087082,6.834870892897019,-0.07262535719458496,4.821524840875391
3006.194742,0.00348,141789,62002.207,7.456,3243.552,1.26,66166.422,7.893,0,225.30063,6.3e-05,213.93266,8.45e-05,225.25083,0.00015900000000000002,214.0859,0.000144,0.252,-0.012,0.23282841619069794,-0.12606778096221039,6.830779555915679,-0.076761535828346,4.820637650471466
3006.215174,0.00348,141790,61676.809,7.443,3238.869,1.26,65786.469,7.881,0,225.27031,6.48e-05,213.92715,8.52e-05,225.21009,0.00016,214.08002,0.000145,0.217,-0.0179,0.22121352035954844,-0.13763783294615184,6.819209503931738,-0.08837643165949549,4.818136576852133
3006.235606,0.0034700000000000004,141791,61680.34,7.441,3241.141,1.26,65762.93,7.88,0,225.22655,6.38e-05,213.89853,7.219999999999999e-05,225.17529,0.000161,214.07264,0.000145,0.189,-0.0251,0.2204939496943097,-0.13831255976418344,6.818534777113706,-0.08909600232473425,4.8179811545089475
3006.256038,0.0034700000000000004,141792,61403.395,7.43,3241.731,1.26,65457.598,7.869,0,225.20027,6.24e-05,213.89167,6.86e-05,225.14273,0.000162,214.06865,0.000145,0.162,-0.0284,0.21116016532119986,-0.14760150029008567,6.809245836587804,-0.09842978669784408,4.815960064606491
3006.27647,0.0034700000000000004,141793,61137.078,7.417000000000002,3241.539,1.26,65174.523,7.856,0,225.17726,6.54e-05,213.88447,6.809999999999999e-05,225.10523,0.00016299999999999998,214.0614,0.000146,0.139,-0.0371,0.20250676177549165,-0.1562100599885854,6.800637276889304,-0.10708319024355228,4.814077861332872
3006.296901,0.0034700000000000004,141794,61086.953,7.415,3245.984000000001,1.25,65120.34400000001,7.853,0,225.15958,6.87e-05,213.8792,6.890000000000001e-05,225.07703,0.00016299999999999998,214.05477,0.000146,0.12,-0.0436,0.200850547872099,-0.15782143223955547,6.799025904638334,-0.10873940414694494,4.813716686059695
3006.317333,0.0034700000000000004,141795,61490.523,7.434,3242.052,1.26,65575.258,7.874,0,225.1222,7.5e-05,213.8702,6.95e-05,225.03955,0.00016299999999999998,214.05049,0.000145,0.08900000000000001,-0.0503,0.2147569487220231,-0.14387018754242398,6.812977149335466,-0.09483300329702082,4.81674000795863
3006.337765,0.0034700000000000004,141796,61325.59,7.428,3244.648,1.25,65435.695,7.8679999999999986,0,225.07972,8.149999999999999e-05,213.86132,6.809999999999999e-05,225.00555,0.000164,214.04317000000003,0.000146,0.0593,-0.0603,0.2104906060246825,-0.148091686392557,6.808755650485333,-0.09909934599436143,4.815814719464538
3006.358197,0.00346,141797,61061.688,7.417999999999998,3244.56,1.26,65192.56200000001,7.857,0,225.04282,8.37e-05,213.8564,6.73e-05,224.97751,0.000165,214.03951,0.000146,0.0344,-0.066,0.20305820131116636,-0.15547924725886553,6.801368089619024,-0.10653175070787757,4.81419804869779
3006.378629,0.00346,141798,60948.898,7.41,3243.387,1.25,65124.21900000001,7.849,0,224.99853,9e-05,213.84799,6.57e-05,224.94853,0.000165,214.03411,0.000146,0.0112,-0.0737,0.20096900389520123,-0.1575236008276235,6.799323736050266,-0.10862094812384271,4.813742528076883
3006.39906,0.00346,141799,60679.191,7.399,3248.68,1.25,64889.473,7.8370000000000015,0,224.95076,0.000102,213.84441,6.500000000000001e-05,224.92157000000003,0.000166,214.03033,0.000147,-0.019,-0.0789,0.19379298386962152,-0.1646547792007791,6.792192557677111,-0.11579696814942242,4.812174247049471
3006.419492,0.00346,141800,60812.227,7.404,3240.755,1.26,65132.699,7.8439999999999985,8192,224.87671,9.9e-05,213.84374,6.500000000000001e-05,224.88391,0.000166,214.02281,0.000147,-0.0608,-0.0875,0.20122823152769254,-0.15717468769550091,6.799672649182389,-0.1083617204913514,4.81379907504987
3006.439924,0.00346,141801,60937.06200000001,7.409,3248.7790000000005,1.25,65356.723,7.848,0,224.78925,9.83e-05,213.84349,6.39e-05,224.85536,0.000167,214.0186,0.000146,-0.1,-0.0975,0.20807648755851016,-0.15028158781747614,6.806565749060414,-0.10151346446053378,4.815290268452512
3006.460356,0.00345,141802,60677.695,7.396,3245.016,1.25,65170.34400000001,7.835,0,224.7488,9.61e-05,213.8443,6.4e-05,224.83017,0.000168,214.01442000000003,0.000147,-0.132,-0.0984,0.20237901268631941,-0.15593421884245906,6.800913118035431,-0.10721093933272452,4.814050013414005
3006.480788,0.00345,141803,60508.953,7.3889999999999985,3248.353,1.25,65083.535,7.8279999999999985,0,224.7221,9.48e-05,213.84303,6.4e-05,224.80664,0.000168,214.00907,0.000147,-0.16399999999999998,-0.0954,0.19972532264516607,-0.15854306503640547,6.798304271841484,-0.10986462937387786,4.813471133528802
3006.501219,0.00345,141804,60691.953,7.397,3247.003,1.25,65368.188,7.835,0,224.70553,9.42e-05,213.84209,6.39e-05,224.78617000000003,0.000168,214.00534,0.000147,-0.189,-0.0961,0.2084269645404111,-0.14979658148873565,6.807050755389154,-0.10116298747863284,4.815366446530732
3006.521651,0.00345,141805,60532.855,7.3889999999999985,3243.525,1.25,65334.824,7.827000000000001,0,224.68123,9.44e-05,213.84136,6.409999999999999e-05,224.76027,0.000169,214.0028,0.000147,-0.218,-0.101,0.20740705053917807,-0.15077165164276174,6.806075685235128,-0.10218290147986586,4.815144725528481
3006.542083,0.00345,141806,60953.652,7.4060000000000015,3244.051,1.25,65948.633,7.845,0,224.65428,9.17e-05,213.83532,6.31e-05,224.73025,0.000168,213.9934,0.000146,-0.252,-0.11,0.2261707597222129,-0.13196309861251976,6.82488423826537,-0.08341919229683104,4.819205797809454
3006.562515,0.00345,141807,61106.211,7.416,3244.6,1.25,66287.945,7.855,0,224.63063,8.8e-05,213.83273,6.22e-05,224.70209,0.000168,213.98764,0.000145,-0.28800000000000003,-0.112,0.23654328878306785,-0.12154572570445676,6.835301611173433,-0.07304666323597608,4.821434555614392
3006.582946,0.00344,141808,60841.961,7.4,3242.6740000000004,1.25,66199.688,7.837999999999999,0,224.60272,8.590000000000001e-05,213.83124,6.159999999999999e-05,224.67497000000003,0.000169,213.98205,0.000146,-0.318,-0.114,0.2338453344008946,-0.12419883843420809,6.832648498443682,-0.07574461761814932,4.82085594260892
3006.603378,0.00344,141809,60816.059,7.398,3241.222,1.25,66415.797,7.835,0,224.57651,8.4e-05,213.8281,6.07e-05,224.64361,0.00017,213.97462,0.000145,-0.35200000000000004,-0.121,0.24045163445162165,-0.117547694536273,6.839299642341617,-0.06913831756742228,4.822271388614627
3006.62381,0.00344,141810,60684.395,7.395,3244.311,1.25,66593.305,7.831,0,224.54687,8.240000000000001e-05,213.82366,5.97e-05,224.60655,0.000171,213.96611,0.000145,-0.397,-0.127,0.2458779290964732,-0.11207655604421252,6.844770780833677,-0.06371202292257072,4.823430569294772
3006.6442420000008,0.00344,141811,60581.035,7.3889999999999985,3248.929,1.25,66776.328,7.822,0,224.51756,8.06e-05,213.82001,5.89e-05,224.57449,0.000171,213.95852,0.000145,-0.431,-0.134,0.25147281341033434,-0.1064368278831429,6.850410508994747,-0.058117138608709595,4.8246225337183
3006.664674,0.00344,141812,60076.605,7.362,3249.723,1.25,66545.688,7.792000000000002,0,224.48835,7.75e-05,213.81735,5.84e-05,224.54317000000003,0.000173,213.95226,0.000145,-0.47,-0.14,0.24442231091529898,-0.113442486530972,6.843404850346918,-0.06516764110374496,4.823119919487972
3006.685105,0.00343,141813,59506.352,7.338999999999999,3252.743,1.25,66259.82,7.765,0,224.46315,7.43e-05,213.81381,5.84e-05,224.51032,0.000175,213.94586,0.000146,-0.507,-0.145,0.2356835273250688,-0.12213642846877981,6.83471090840911,-0.07390642469397513,4.821250251752508
3006.7055370000007,0.00343,141814,58996.168,7.315,3254.955,1.24,66051.156,7.737,0,224.44002000000003,7.190000000000001e-05,213.81038,5.88e-05,224.47781,0.000177,213.94052,0.000146,-0.5429999999999999,-0.14800000000000002,0.22930481568517935,-0.128470296261459,6.828377040616431,-0.08028513633386458,4.819880422859369
3006.725969,0.00343,141815,58605.723,7.294,3249.297,1.25,66019.469,7.712999999999999,0,224.41508,6.94e-05,213.8058,5.97e-05,224.44158,0.000178,213.93413,0.000146,-0.5870000000000001,-0.151,0.22833616639381527,-0.12939410170561683,6.827453235172273,-0.08125378562522867,4.819672026942229
3006.746401000001,0.00343,141816,58090.543,7.273,3252.312,1.25,65800.781,7.688,0,224.39413,6.75e-05,213.80145,6.09e-05,224.41057,0.000179,213.92867,0.000146,-0.619,-0.152,0.2216510281279711,-0.13603439612425294,6.820812940753637,-0.08793892389107283,4.818231048355254
3006.766833,0.00343,141817,57218.129,7.231,3252.511,1.25,65226.234,7.637,0,224.37382,6.63e-05,213.79562,6.26e-05,224.37868,0.000182,213.92283,0.000147,-0.655,-0.157,0.20408753065565444,-0.15355304974936335,6.8032942871285265,-0.1055024213633895,4.814422304166603
3006.787264,0.00343,141818,56076.309,7.181,3252.748,1.25,64329.668,7.575,0,224.35417,6.579999999999999e-05,213.79134,6.4e-05,224.3489,0.000185,213.91818,0.000148,-0.693,-0.16,0.17668013896312962,-0.1809155997894658,6.775931737088424,-0.13290981305591432,4.808411310048898
3006.8076960000008,0.0034200000000000003,141819,55207.891,7.14,3252.316,1.25,63813.148,7.5139999999999985,0,224.32933,6.409999999999999e-05,213.78527000000003,6.500000000000001e-05,224.3123,0.000187,213.91317,0.000149,-0.7140000000000001,-0.163,0.1608904860463085,-0.19666040885907687,6.760186928018813,-0.14869946597273542,4.80491016956059
3006.828128,0.0034200000000000003,141820,54960.875,7.126,3254.638,1.25,64024.551,7.461,0,224.2957,6.13e-05,213.77422,6.59e-05,224.26908,0.000188,213.90624,0.000148,-0.745,-0.171,0.16735292698872062,-0.19015312406945828,6.7666942128084315,-0.14223702503032332,4.806346541472273
3006.848560000001,0.0034200000000000003,141821,54747.824,7.114,3252.0890000000004,1.25,64256.457,7.396,0,224.26552,5.93e-05,213.76029,6.579999999999999e-05,224.23274,0.000188,213.89819,0.000146,-0.773,-0.17800000000000002,0.17444213021285226,-0.18301907699811792,6.773828259879772,-0.13514782180619167,4.807916775560823
3006.868991,0.0034200000000000003,141822,53669.52,7.063,3254.9440000000004,1.25,63561.902,7.265,0,224.23739,5.98e-05,213.75099,6.59e-05,224.19546,0.00019,213.89426,0.000147,-0.8059999999999999,-0.184,0.15321007263203668,-0.2042062929265125,6.752641043951377,-0.15637987938700726,4.803196884377783
3006.889423,0.0034200000000000003,141823,60765.133,7.401,3249.565,1.25,65005.6035,,1048576,224.64912,9.26e-05,213.83208,6.330000000000001e-05,224.73281,0.000169,213.9922,0.000145,-0.232,-0.107,0.1973430115317778,-0.160028510179564,6.796818826698326,-0.11224694048726613,4.812950794554228
3006.909855,0.0034100000000000003,141824,61693.395,7.443,3254.147,1.26,66449.305,7.883999999999999,0,224.70031,9.31e-05,213.84149,6.32e-05,224.77897,0.000166,214.00336,0.000145,-0.197,-0.0973,0.24147595043151915,-0.1158507274326146,6.840996609445275,-0.06811400158752479,4.822490442972605
3006.930287,0.0034100000000000003,141825,61356.652,7.427,3251.325,1.26,66254.953,7.867000000000001,0,224.67078,9.3e-05,213.8395,6.34e-05,224.74769,0.000167,213.99889,0.000145,-0.232,-0.104,0.2355347465600519,-0.12174708745687379,6.835100249421016,-0.07405520545899202,4.821218350233959
3006.950719,0.0034100000000000003,141826,61400.34,7.428,3250.171,1.25,66492.422,7.8679999999999986,0,224.64302,8.97e-05,213.83425,6.25e-05,224.71588,0.000167,213.98982,0.000145,-0.271,-0.112,0.24279400677941387,-0.11444298339030379,6.842404353487586,-0.06679594523963006,4.822772152504373
3006.97115,0.0034100000000000003,141827,61172.254,7.417999999999998,3248.945,1.25,66415.445,7.858,0,224.61871,8.66e-05,213.83466,6.21e-05,224.69097,0.000168,213.98772,0.000145,-0.3,-0.111,0.24044087405932935,-0.1167512744579664,6.840096062419923,-0.06914907795971459,4.822269086872126
3006.991582,0.0034100000000000003,141828,61570.918,7.436,3249.811,1.25,67052.508,7.876,0,224.59148,8.44e-05,213.83188,6.1e-05,224.66071,0.000168,213.98047000000003,0.000144,-0.334,-0.115,0.25991544165816194,-0.09723186301192577,6.859615473865964,-0.049674510360881996,4.826415026634899
3007.012014,0.0034100000000000003,141829,61661.676,7.436,3248.975,1.25,67450.305,7.875,0,224.56111,8.22e-05,213.82719,5.98e-05,224.62367000000003,0.000168,213.97112,0.000143,-0.374,-0.122,0.2720758160122094,-0.08502664481067068,6.871820692067219,-0.03751413600683451,4.828983917825825
3007.032446,0.0034,141830,61720.578,7.439,3249.763,1.25,67777.43,7.877000000000002,0,224.53619,8.09e-05,213.82381,5.88e-05,224.5937,0.000168,213.96400000000003,0.000143,-0.411,-0.13,0.28207579705924557,-0.0749818199164265,6.881865516961463,-0.027514154959798365,4.831085097136662
